Cargo;Codigo;Posicao
523 - TECNICO JUDICIARIO - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
646 - ESCREVENTE PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
646 - ESCREVENTE PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
647 - ESCREVENTE SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
647 - ESCREVENTE SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
649 - OFIC SERVENTIA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
649 - OFIC SERVENTIA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
649 - OFIC SERVENTIA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
650 - OFIC SERVENTIA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
650 - OFIC SERVENTIA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
650 - OFIC SERVENTIA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
650 - OFIC SERVENTIA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
662 - OFI REG CART DIST PRIM ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
662 - OFI REG CART DIST PRIM ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
663 - OF REG CART DIST SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
791 - ASSESSOR JUDICIARIO ADJUNTO - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
812 - ADMINIST JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
812 - ADMINIST JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
812 - ADMINIST JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
816 - AGENTE SERVICO JUDIACIARIOS - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
663 - OF REG CART DIST SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
663 - OF REG CART DIST SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
664 - OF REG CART DIST TER ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
664 - OF REG CART DIST TER ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
666 - ESCREV DIST PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
666 - ESCREV DIST PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
666 - ESCREV DIST PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
666 - ESCREV DIST PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
668 - ESCREV DIST TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
743 - TECNICO JUDICIARIO AUXILIAR - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
743 - TECNICO JUDICIARIO AUXILIAR - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
748 - TECNICO DE SERVICOS JUDICIARIO - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
748 - TECNICO DE SERVICOS JUDICIARIO - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
791 - ASSESSOR JUDICIARIO ADJUNTO - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
791 - ASSESSOR JUDICIARIO ADJUNTO - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
796 - ASSES JUDICIARIO ASSISTENTE - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
796 - ASSES JUDICIARIO ASSISTENTE - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
802 - ASSESSOR JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
811 - ADMINIST JUDICIARIO ASSISTE - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
811 - ADMINIST JUDICIARIO ASSISTE - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
812 - ADMINIST JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
812 - ADMINIST JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
812 - ADMINIST JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
816 - AGENTE SERVICO JUDIACIARIOS - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
816 - AGENTE SERVICO JUDIACIARIOS - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
816 - AGENTE SERVICO JUDIACIARIOS - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
816 - AGENTE SERVICO JUDIACIARIOS - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
857 - ANALISTA JUDICIARIO DOIS - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
857 - ANALISTA JUDICIARIO DOIS - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
857 - ANALISTA JUDICIARIO DOIS - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
874 - ANALISTA JUDICIARIO TRES - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
874 - ANALISTA JUDICIARIO TRES - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
874 - ANALISTA JUDICIARIO TRES - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
821 - TABELIAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
821 - TABELIAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
880 - OFIC JUST AVALIAD SEGUND ENTRA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
880 - OFIC JUST AVALIAD SEGUND ENTRA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
880 - OFIC JUST AVALIAD SEGUND ENTRA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
880 - OFIC JUST AVALIAD SEGUND ENTRA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
880 - OFIC JUST AVALIAD SEGUND ENTRA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
825 - ESCRIV DE OFIC SEGUND ENTRANCI - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
882 - TEC JUDIC PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
882 - TEC JUDIC PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
891 - TEC JUDIC SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
891 - TEC JUDIC SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
891 - TEC JUDIC SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
981 - ANALISTA JUDICIARIO UM - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
981 - ANALISTA JUDICIARIO UM - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
981 - ANALISTA JUDICIARIO UM - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
427 - OFICIAL REG CART DISTRITAL - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
427 - OFICIAL REG CART DISTRITAL - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
427 - OFICIAL REG CART DISTRITAL - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
428 - ESCREVENTE DISTRITAL - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
428 - ESCREVENTE DISTRITAL - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
646 - ESCREVENTE PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
647 - ESCREVENTE SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
662 - OFI REG CART DIST PRIM ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
88 - CONTINUO - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
428 - ESCREVENTE DISTRITAL - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
526 - TECNICO JUDICIARIO EXE MANDADO - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
526 - TECNICO JUDICIARIO EXE MANDADO - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
526 - TECNICO JUDICIARIO EXE MANDADO - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
526 - TECNICO JUDICIARIO EXE MANDADO - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
526 - TECNICO JUDICIARIO EXE MANDADO - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
526 - TECNICO JUDICIARIO EXE MANDADO - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
646 - ESCREVENTE PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
646 - ESCREVENTE PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
647 - ESCREVENTE SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
647 - ESCREVENTE SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
649 - OFIC SERVENTIA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
649 - OFIC SERVENTIA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
662 - OFI REG CART DIST PRIM ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
662 - OFI REG CART DIST PRIM ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
664 - OF REG CART DIST TER ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
802 - ASSESSOR JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
664 - OF REG CART DIST TER ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
668 - ESCREV DIST TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
811 - ADMINIST JUDICIARIO ASSISTE - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
811 - ADMINIST JUDICIARIO ASSISTE - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
668 - ESCREV DIST TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
668 - ESCREV DIST TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
668 - ESCREV DIST TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
816 - AGENTE SERVICO JUDIACIARIOS - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
816 - AGENTE SERVICO JUDIACIARIOS - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
670 - ESCRIVAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
743 - TECNICO JUDICIARIO AUXILIAR - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
232 - . - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
236 - DISTRIBUIDOR PRI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
882 - TEC JUDIC PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
816 - AGENTE SERVICO JUDIACIARIOS - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
857 - ANALISTA JUDICIARIO DOIS - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
857 - ANALISTA JUDICIARIO DOIS - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
857 - ANALISTA JUDICIARIO DOIS - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
891 - TEC JUDIC SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
891 - TEC JUDIC SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
891 - TEC JUDIC SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
14 - AGENTE DE PORTARIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
205 - ADMINISTRADOR - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
236 - DISTRIBUIDOR PRI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
284 - OFIC REG CIVIL PRIM ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
880 - OFIC JUST AVALIAD SEGUND ENTRA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
880 - OFIC JUST AVALIAD SEGUND ENTRA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
880 - OFIC JUST AVALIAD SEGUND ENTRA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
874 - ANALISTA JUDICIARIO TRES - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
874 - ANALISTA JUDICIARIO TRES - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
840 - ESCREV COMPROM TERCEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
837 - AVALIADOR SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
834 - DISTRIBUIDOR TERCEIR ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
834 - DISTRIBUIDOR TERCEIR ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
833 - DISTRIBUIDOR SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
833 - DISTRIBUIDOR SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
825 - ESCRIV DE OFIC SEGUND ENTRANCI - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
823 - TABELIAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
822 - TABELIAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
66 - AUXILIAR DE SERVICO - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
741 - TECNICO JUDICIARIO ADJUNTO - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
663 - OF REG CART DIST SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
663 - OF REG CART DIST SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
336 - ESCRIVAO DE OFICIO PRIM ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
336 - ESCRIVAO DE OFICIO PRIM ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11428;D III
